idAsset,name,initials,institutionName,institutionInitials,city,state,hasSharing,about
9912,Biotério Central da UEPB - Prof. Eduardo Barbosa Beserra,BIOTERIO,Universidade Estadual da Paraíba,UEPB,Campina Grande,PB,False,"O biotério da UEPB é a área de produção, manutenção e experimentação de Ratos Wistar e Camundongos Swiss de padrão sanitário SPF (specific pathogen free – livres de patógenos específicos).  A área experimental é certificada para execução de atividades de Nível de Biossegurança I (NB-I), ou seja, aquelas que possuem baixo risco de causar doença ao homem e ao animal."
20844,Biotério Central da UFMG,BC,Universidade Federal de Minas Gerais,UFMG,Belo Horizonte,MG,False,"O Biotério Central (BC) é uma plataforma tecnológica com infraestrutura que conta com equipamentos de ponta, pessoal altamente qualificado e altas barreiras sanitárias para criação de roedores (ratos e camundongos) com padrão sanitário SPF (Specific Pathogen Free). Os roedores fornecidos possuem certificação sanitária. O BC realiza também exames parasitológicos e de monitoramento ambiental."
10326,Biotério Central da UFPE,CEBIO,Universidade Federal de Pernambuco,UFPE,Recife,PE,False,Biotério central de criação de ratos e camundongos padrão SPF.
8144,Biotério Central da Universidade Federal de Santa Maria,BC UFSM,Universidade Federal de Santa Maria,UFSM,Santa Maria,RS,False,"O Biotério Central da Universidade Federal de Santa Maria tem como principal finalidade a centralização da produção, manutenção e experimentação com modelos murinos para pesquisadores da área biomédica da UFSM, bem como, para outras Instituições de ensino e pesquisa. Sua estrutura física está vinculada à Pró-Reitoria de Pós-Graduação, atuando como um órgão auxiliar. Para solicitar animais acesse a página https://www.ufsm.br/pro-reitorias/prpgp/coordenadoria-de-pesquisa-cp/bioteriocentral/"
20522,Biotério Central do CCB,Biotério,Universidade Estadual de Londrina,UEL,Londrina,PR,False,"O Bioterio central do CCB atende às demandas da UEL em termos de produção, manutenção e experimentação animal para projetos de P&D e ensino."
5091,Biotério Central/PROPP/UFMS,BIOTEUFMS,Universidade Federal de Mato Grosso do Sul,UFMS,Campo Grande,MS,False,"O Biotério Central é uma unidade de apoio, vinculada à Pró-reitoria de Pesquisa e Pós-graduação (PROPP) da Universidade Federal de Mato Grosso do Sul. Tem a missão de produzir e oferecer animais de laboratório para os pesquisadores vinculados aos Programas de pós-graduação da Universidade e Instituições parceiras."
12583,Biotério Central - UFLA,BIOTÉRIO,Universidade Federal de Lavras,UFLA,Lavras,MG,False,"O Biotério Central da UFLA é dividido em três alas, roedores, peixes e NB3. O Biotério Central oferece diferentes espécies de animais de laboratório (pequenos roedores e peixes) e local para experimentação animal com diferentes níveis de biossegurança (NB2 e NB3)."
16779,Biotério de Criação e Experimentação Animal - Unimontes,BCEA - Unimontes,Universidade Estadual de Montes Claros,UNIMONTES,Montes Claros,MG,False,"O “Biotério de Criação e Experimentação Animal da Universidade Estadual de Montes Claros – BCEA” é um órgão multiusuário vinculado ao Centro de Ciências Biológicas e da Saúde da Unimontes. O objetivo primordial é contribuir para o desenvolvimento e aprimoramento técnico, científico e tecnológico, envolvendo diferentes áreas das ciências biológicas e da saúde, direcionado à realização de Projetos de Pesquisa e Ensino nos cursos de Graduação e Pós-Graduação da Unimontes e instituições parceiras."
27024,Biotério de Criação e Experimentação de Camundongos Transgênicos,BCCT,Universidade de São Paulo,USP,São Paulo,SP,False,"O Biotério de Camundongos, construído em 1992 com apoio da FINEP, produz animais SPF para pesquisas. Com o tempo, adicionamos várias linhagens transgênicas. Atualmente, temos 64 linhagens. Iniciamos a filosofia da CULTURA DO CUIDADO, melhorando o bem-estar animal e priorizando a qualidade da ciência, moral da equipe e transparência."
28778,Biotério de experimentação do Departamento de Fisiologia e Biofísica,Biotério,Universidade de São Paulo,USP,São Paulo,SP,False,"Este biotério tem por objetivo manter os animais de experimentação relativos aos projetos de pesquisa sob a coordenação dos docentes do Departamento de Fisiologia e Biofísica, ICB/USP e dos orientadores do Programa de Pós-Graduação em Fisiologia Humana. Na imensa maioria são camundongos C57Bl6, mas também há ratos Wistar e SHR."
43461,Biotério de Manutenção de Roedores do ICB/UFG,BioRod - ICB/UFG,Universidade Federal de Goiás,UFG,Goiânia,GO,False,"O BioRod - ICB/UFG é uma infraestrutura essencial de apoio  à pesquisa e à formação de recursos humanos. A unidade oferece condições adequadas para a manutenção de roedores. Sua atuação é estratégica para viabilizar pesquisas nas áreas das ciências biológicas e da saúde, contribuindo para o avanço do conhecimento e para a consolidação da UFG como instituição de referência em pesquisa."
23765,Biotério de manutenção e experimentação animal,CTInfraII-Biotério,Universidade Federal de São João del-Rei,UFSJ,Divinopolis,MG,False,"O biotério de manutenção e experimentação animal do Campus Centro-Oeste da UFSJ foi construído com recursos Finep, tem uma área de 140 m2 e oferece condições adequadas para manutenção de ratos e camundongos a serem utilizados em pesquisas pré-clinicas. Oferece ainda ambientes para realização de experimentos e cirurgias, atendendo diretamente as demandas de 5 programas depós-graduação do campus e também de pesquisadores externos."
2891,Biotério de Produção de Ratos  Rede de Biotérios da USP - Profa. Dra. Zuleica Bruno Fortes,Bio. Prod. Ratos,Universidade de São Paulo,USP,São Paulo,SP,False,"A instalação do Biotério de Produção de Ratos da Rede de Biotérios da USP tem como finalidade a criação e manutenção de ratos das linhagens Wistar, SHR e WKY, de padrão sanitário SPF (specific pathogen free), observando os aspectos éticos da Ciência em Animais de Experimentação e a legislação pertinente. O principal objetivo desta área é a centralização da produção deste modelo animal para distribuição aos usuários da Universidade de São Paulo, assim como usuários de Instituições externas."
33342,Biotério de Roedores - UFDPar,BIOTÉRIO/UFDPar,Universidade Federal do Delta do Parnaíba,UFDPar,Parnaíba,PI,False,"O Biotério de Roedores da UFDPar é dedicado ao manejo de linhagens isogênicas e heterogênicas, atendendo às demandas de pesquisa. As espécies mantidas incluem ratos das linhagens Wistar e SHR (Spontaneous Hypertensive Rats) e camundongos das linhagens Swiss, BALB/c e C57BL/6. O espaço está certificado para atividades classificadas como Nível de Biossegurança I (NB-I), destinadas a manipulações com baixo risco de causar doenças em humanos ou em animais."
40380,biotério de suinocultura,biosui,Instituto Federal do Ceará,IFCE,Crato,CE,False,"O biotério suinocultura de zootecnia é um ambiente controlado que visa a criação e manutenção de suínos para fins de pesquisa e ensino. Ele é projetado para garantir o bem-estar dos animais, padronizar as condições de experimentação e manter linhagens genéticas puras."
8724,Biotério do Instituto de CIências Biológicas,IB-BIOT,Universidade de Brasília,UNB,Brasília,DF,True,O Biotério do Instituto de Ciências Biológicas da UnB é cadastrado pelo CONCEA e atende todos os departamentos que utilizam animais no IB além de outras faculdades da UnB
24218,Biotério Experimental Danio Rerio,BEDAR,Universidade Federal de São Paulo,UNIFESP,Diadema,SP,False,"Biotério onde são produzidos embriões de zebrafish, e desenvolvimento de novos modelos filogenético como alternativa aos experimentos com animais. Também conduzimos experimentos neurotoxicológicos e comportamentais sob encomenda ou em colaboração."
10785,BIOTÉRIO EXPERIMENTAL NB3-UEM,BENBA3,Universidade Estadual de Maringá,UEM,Maringá,PR,False,"O biotério de nível de biossegurança nível III (BENBA3), pertence a Central de Tecnologia em Saúde (CTS), uma das oito centrais de estudo do Complexo de Centrais de Apoio à Pesquisa (COMCAP – UEM), uma grande estrutura multiusuária construída e equipada com recursos captados junto à FINEP-CT-INFRA, sendo a maior de todo o Paraná."
9366,Biotério Institucional da URCA,BIOTERIO,UNIVERSIDADE REGIONAL DO CARIRI,URCA,Crato,CE,False,"O Biotério da URCA visa desenvolver o conhecimento em ciência de animais de laboratório focado em produzir e fornecer animais e serviços estratégicos, bem como, buscando excelência científica e tecnológica em uso de modelos animais. Focando na Bioética e Bem-estar animal respeitando as leis, os princípios éticos e as convenções nacionais e internacionais que abrangem a ciência em animais de laboratório, preservar a saúde física dos animais, sua saúde mental e comportamental."
